BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	10	33	C1	ἀρέσκω	root-parent			0		unresolved-root	καθὼς κἀγὼ πάντα πᾶσιν ==ἀρέσκω== μὴ ζητῶν τὸ ἐμαυτοῦ σύμφορον ἀλλὰ τὸ τῶν πολλῶν	no ownership relationship resolved
1corintios	10	33	C2	σωθῶσιν	leaf	C1	coordinate	1	medium	suggested	ἵνα ==σωθῶσιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	1	C1	γίνεσθε	root-or-unresolved			0		unresolved-root	μιμηταί μου ==γίνεσθε== καθὼς κἀγὼ χριστοῦ	no ownership relationship resolved
1corintios	11	2	C1	ἐπαινῶ	root-parent			0		unresolved-root	==ἐπαινῶ== δὲ ὑμᾶς ὅτι πάντα μου	no ownership relationship resolved
1corintios	11	2	C2	μέμνησθε	internal-node	C1	coordinate	1	medium	suggested	==μέμνησθε== καὶ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	2	C3	παρέδωκα	leaf	C2	coordinate	2	medium	suggested	καθὼς ==παρέδωκα== ὑμῖν τὰς παραδόσεις	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	2	C4	κατέχετε	root-or-unresolved			0		unresolved-root	==κατέχετε==	no ownership relationship resolved
1corintios	11	3	C1	θέλω	root-parent			0		unresolved-root	==θέλω== δὲ ὑμᾶς εἰδέναι ὅτι παντὸς ἀνδρὸς ἡ κεφαλὴ ὁ χριστός	no ownership relationship resolved
1corintios	11	3	C2	ἐστιν	leaf	C1	coordinate	1	medium	suggested	==ἐστιν== κεφαλὴ δὲ γυναικὸς ὁ ἀνήρ κεφαλὴ δὲ τοῦ χριστοῦ ὁ θεός	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	4	C1	καταισχύνει	root-or-unresolved			0		unresolved-root	πᾶς ἀνὴρ προσευχόμενος ἢ προφητεύων κατὰ κεφαλῆς ἔχων ==καταισχύνει== τὴν κεφαλὴν αὐτοῦ	no ownership relationship resolved
1corintios	11	5	C1	καταισχύνει	root-parent			0		unresolved-root	πᾶσα δὲ γυνὴ προσευχομένη ἢ προφητεύουσα ἀκατακαλύπτῳ τῇ κεφαλῇ ==καταισχύνει== τὴν κεφαλὴν αὐτῆς ἓν γάρ	no ownership relationship resolved
1corintios	11	5	C2	ἐστιν	leaf	C1	subordinate	1	medium	suggested	==ἐστιν== καὶ τὸ αὐτὸ τῇ ἐξυρημένῃ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	6	C1	κατακαλύπτεται	root-parent			0		unresolved-root	εἰ γὰρ οὐ ==κατακαλύπτεται== γυνή	no ownership relationship resolved
1corintios	11	6	C2	κειράσθω	internal-node	C1	coordinate	1	medium	suggested	καὶ ==κειράσθω== εἰ δὲ αἰσχρὸν γυναικὶ τὸ κείρασθαι ἢ ξυρᾶσθαι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	6	C3	κατακαλυπτέσθω	leaf	C2	subordinate	2	medium	suggested	==κατακαλυπτέσθω==	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	7	C1	ὀφείλει	root-parent			0		unresolved-root	ἀνὴρ μὲν γὰρ οὐκ ==ὀφείλει== κατακαλύπτεσθαι τὴν κεφαλήν εἰκὼν καὶ δόξα θεοῦ ὑπάρχων ἡ γυνὴ δὲ δόξα ἀνδρός	no ownership relationship resolved
1corintios	11	7	C2	ἐστιν	leaf	C1	coordinate	1	medium	suggested	==ἐστιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	8	C1	ἐστιν	root-or-unresolved			0		unresolved-root	οὐ γάρ ==ἐστιν== ἀνὴρ ἐκ γυναικός ἀλλὰ γυνὴ ἐξ ἀνδρός	no ownership relationship resolved
1corintios	11	9	C1	ἐκτίσθη	root-or-unresolved			0		unresolved-root	καὶ γὰρ οὐκ ==ἐκτίσθη== ἀνὴρ διὰ τὴν γυναῖκα ἀλλὰ γυνὴ διὰ τὸν ἄνδρα	no ownership relationship resolved
1corintios	11	10	C1	ὀφείλει	root-or-unresolved			0		unresolved-root	διὰ τοῦτο ==ὀφείλει== ἡ γυνὴ ἐξουσίαν ἔχειν ἐπὶ τῆς κεφαλῆς διὰ τοὺς ἀγγέλους	no ownership relationship resolved
1corintios	11	13	C1	κρίνατε	root-or-unresolved			0		unresolved-root	ἐν ὑμῖν αὐτοῖς ==κρίνατε== πρέπον	no ownership relationship resolved
1corintios	11	13	C2	ἐστὶν	root-or-unresolved			0		unresolved-root	==ἐστὶν== γυναῖκα ἀκατακάλυπτον τῷ θεῷ προσεύχεσθαι	no ownership relationship resolved
1corintios	11	14	C1	διδάσκει	root-parent			0		unresolved-root	οὐδὲ ἡ φύσις αὐτὴ ==διδάσκει== ὑμᾶς ὅτι ἀνὴρ μὲν	no ownership relationship resolved
1corintios	11	14	C2	κομᾷ	leaf	C1	subordinate	1	medium	suggested	ἐὰν ==κομᾷ== ἀτιμία αὐτῷ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	14	C3	ἐστιν	root-or-unresolved			0		unresolved-root	==ἐστιν==	no ownership relationship resolved
1corintios	11	15	C1	κομᾷ	root-or-unresolved			0		unresolved-root	γυνὴ δὲ ἐὰν ==κομᾷ== δόξα αὐτῇ	no ownership relationship resolved
1corintios	11	15	C2	ἐστιν	root-parent			0		unresolved-root	==ἐστιν== ὅτι ἡ κόμη ἀντὶ περιβολαίου	no ownership relationship resolved
1corintios	11	15	C3	δέδοται	leaf	C2	subordinate	1	medium	suggested	==δέδοται==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	16	C1	δοκεῖ	root-or-unresolved			0		unresolved-root	εἰ δέ τις ==δοκεῖ== φιλόνεικος εἶναι ἡμεῖς τοιαύτην συνήθειαν	no ownership relationship resolved
1corintios	11	16	C2	ἔχομεν	root-or-unresolved			0		unresolved-root	οὐκ ==ἔχομεν== οὐδὲ αἱ ἐκκλησίαι τοῦ θεοῦ	no ownership relationship resolved
1corintios	11	17	C1	ἐπαινῶ	root-parent			0		unresolved-root	τοῦτο δὲ παραγγέλλων οὐκ ==ἐπαινῶ== ὅτι οὐκ εἰς τὸ κρεῖσσον ἀλλὰ εἰς τὸ ἧσσον	no ownership relationship resolved
1corintios	11	17	C2	συνέρχεσθε	leaf	C1	subordinate	1	medium	suggested	==συνέρχεσθε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	18	C1	ἀκούω	root-parent			0		unresolved-root	πρῶτον μὲν γὰρ συνερχομένων ὑμῶν ἐν ἐκκλησίᾳ ==ἀκούω== σχίσματα ἐν ὑμῖν ὑπάρχειν καὶ μέρος τι	no ownership relationship resolved
1corintios	11	18	C2	πιστεύω	leaf	C1	coordinate	1	medium	suggested	==πιστεύω==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	19	C1	δεῖ	root-parent			0		unresolved-root	==δεῖ== γὰρ καὶ αἱρέσεις ἐν ὑμῖν εἶναι ἵνα καὶ οἱ δόκιμοι φανεροὶ	no ownership relationship resolved
1corintios	11	19	C2	γένωνται	leaf	C1	subordinate	1	medium	suggested	==γένωνται== ἐν ὑμῖν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	20	C1	ἔστιν	root-or-unresolved			0		unresolved-root	συνερχομένων οὖν ὑμῶν ἐπὶ τὸ αὐτὸ οὐκ ==ἔστιν== κυριακὸν δεῖπνον φαγεῖν	no ownership relationship resolved
1corintios	11	21	C1	προλαμβάνει	root-parent			0		unresolved-root	ἕκαστος γὰρ τὸ ἴδιον δεῖπνον ==προλαμβάνει== ἐν τῷ φαγεῖν	no ownership relationship resolved
1corintios	11	21	C2	πεινᾷ	internal-node	C1	coordinate	1	medium	suggested	καὶ ὃς μὲν ==πεινᾷ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	21	C3	μεθύει	leaf	C2	coordinate	2	medium	suggested	ὃς δὲ ==μεθύει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	22	C1	ἔχετε	root-parent			0		unresolved-root	μὴ γὰρ οἰκίας οὐκ ==ἔχετε== εἰς τὸ ἐσθίειν καὶ πίνειν ἢ τῆς ἐκκλησίας τοῦ θεοῦ	no ownership relationship resolved
1corintios	11	22	C2	καταφρονεῖτε	internal-node	C1	coordinate	1	medium	suggested	==καταφρονεῖτε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	22	C3	καταισχύνετε	leaf	C2	coordinate	2	medium	suggested	καὶ ==καταισχύνετε== τοὺς μὴ ἔχοντας τί	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	22	C4	εἴπω	root-or-unresolved			0		unresolved-root	==εἴπω== ὑμῖν	no ownership relationship resolved
1corintios	11	22	C5	ἐπαινέσω	root-or-unresolved			0		unresolved-root	==ἐπαινέσω== ὑμᾶς ἐν τούτῳ	no ownership relationship resolved
1corintios	11	22	C6	ἐπαινῶ	root-or-unresolved			0		unresolved-root	οὐκ ==ἐπαινῶ==	no ownership relationship resolved
1corintios	11	23	C1	παρέλαβον	root-parent			0		unresolved-root	ἐγὼ γὰρ ==παρέλαβον== ἀπὸ τοῦ κυρίου ὃ	no ownership relationship resolved
1corintios	11	23	C2	παρέδωκα	internal-node	C1	coordinate	1	medium	suggested	καὶ ==παρέδωκα== ὑμῖν ὅτι ὁ κύριος ἰησοῦς ἐν τῇ νυκτὶ ᾗ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	23	C3	παρεδίδετο	leaf	C2	subordinate	2	medium	suggested	==παρεδίδετο==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	23	C4	ἔλαβεν	root-or-unresolved			0		unresolved-root	==ἔλαβεν== ἄρτον	no ownership relationship resolved
1corintios	11	24	C1	ἔκλασεν	root-parent			0		unresolved-root	καὶ εὐχαριστήσας ==ἔκλασεν==	no ownership relationship resolved
1corintios	11	24	C2	εἶπεν	leaf	C1	coordinate	1	medium	suggested	καὶ ==εἶπεν== τοῦτό μού	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	24	C3	ἐστιν	root-or-unresolved			0		unresolved-root	==ἐστιν== τὸ σῶμα τὸ ὑπὲρ ὑμῶν τοῦτο	no ownership relationship resolved
1corintios	11	24	C4	ποιεῖτε	root-or-unresolved			0		unresolved-root	==ποιεῖτε== εἰς τὴν ἐμὴν ἀνάμνησιν	no ownership relationship resolved
1corintios	11	25	C1	ἐστὶν	root-or-unresolved			0		unresolved-root	ὡσαύτως καὶ τὸ ποτήριον μετὰ τὸ δειπνῆσαι λέγων τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ==ἐστὶν== ἐν τῷ ἐμῷ αἵματι τοῦτο	no ownership relationship resolved
1corintios	11	25	C2	ποιεῖτε	root-parent			0		unresolved-root	==ποιεῖτε== ὁσάκις	no ownership relationship resolved
1corintios	11	25	C3	πίνητε	leaf	C2	subordinate	1	medium	suggested	ἐὰν ==πίνητε== εἰς τὴν ἐμὴν ἀνάμνησιν	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	26	C1	ἐσθίητε	root-parent			0		unresolved-root	ὁσάκις γὰρ ἐὰν ==ἐσθίητε== τὸν ἄρτον τοῦτον καὶ τὸ ποτήριον	no ownership relationship resolved
1corintios	11	26	C2	πίνητε	leaf	C1	coordinate	1	medium	suggested	==πίνητε== τὸν θάνατον τοῦ κυρίου	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	26	C3	καταγγέλλετε	root-or-unresolved			0		unresolved-root	==καταγγέλλετε== ἄχρι οὗ	no ownership relationship resolved
1corintios	11	26	C4	ἔλθῃ	root-or-unresolved			0		unresolved-root	==ἔλθῃ==	no ownership relationship resolved
1corintios	11	27	C1	ἐσθίῃ	root-parent			0		unresolved-root	ὥστε ὃς ἂν ==ἐσθίῃ== τὸν ἄρτον	no ownership relationship resolved
